seconds,time,tp,fp,tn,fn,precision,recall,dice,loss
7.99863862991333,2020-12-31-20:14:14,24438,3137747,20363794,66981,0.0077,0.2673,0.015,1.1487
18.436856508255005,2020-12-31-20:14:24,5348,162242,23339299,86071,0.0319,0.0585,0.0413,1.063
28.80109214782715,2020-12-31-20:14:34,667,8958,23492583,90752,0.0693,0.0073,0.0132,1.0292
39.239073038101196,2020-12-31-20:14:45,170,841,23500700,91249,0.1682,0.0019,0.0037,1.0099
49.60118746757507,2020-12-31-20:14:55,1840,1317,23500224,89579,0.5828,0.0201,0.0389,0.9927
60.006407737731934,2020-12-31-20:15:06,5786,5055,23496486,85633,0.5337,0.0633,0.1132,0.9822
70.42835354804993,2020-12-31-20:15:16,20436,18476,23483065,70983,0.5252,0.2235,0.3136,0.9728
80.88928294181824,2020-12-31-20:15:27,47657,48351,23453190,43762,0.4964,0.5213,0.5085,0.9592
91.3323016166687,2020-12-31-20:15:37,86646,114295,23387246,4773,0.4312,0.9478,0.5927,0.9324
101.73151588439941,2020-12-31-20:15:47,89205,134221,23367320,2214,0.3993,0.9758,0.5667,0.9239
112.14950823783875,2020-12-31-20:15:58,88070,92114,23409427,3349,0.4888,0.9634,0.6485,0.9174
122.58337068557739,2020-12-31-20:16:08,88667,91004,23410537,2752,0.4935,0.9699,0.6542,0.9118
133.02397418022156,2020-12-31-20:16:19,90002,99525,23402016,1417,0.4749,0.9845,0.6407,0.9065
143.46437048912048,2020-12-31-20:16:29,88681,71731,23429810,2738,0.5528,0.97,0.7043,0.9021
153.94241547584534,2020-12-31-20:16:40,89594,83001,23418540,1825,0.5191,0.98,0.6787,0.8984
164.29617595672607,2020-12-31-20:16:50,89837,86950,23414591,1582,0.5082,0.9827,0.6699,0.8944
174.69137239456177,2020-12-31-20:17:00,89229,71857,23429684,2190,0.5539,0.976,0.7068,0.8903
185.03769993782043,2020-12-31-20:17:11,89335,62351,23439190,2084,0.5889,0.9772,0.7349,0.8855
195.4822862148285,2020-12-31-20:17:21,89560,66138,23435403,1859,0.5752,0.9797,0.7248,0.8822
205.92554545402527,2020-12-31-20:17:32,90670,68771,23432770,749,0.5687,0.9918,0.7229,0.877
216.39875745773315,2020-12-31-20:17:42,89222,48811,23452730,2197,0.6464,0.976,0.7777,0.8735
226.8780710697174,2020-12-31-20:17:53,90048,53507,23448034,1371,0.6273,0.985,0.7665,0.8688
237.20062017440796,2020-12-31-20:18:03,90584,57275,23444266,835,0.6126,0.9909,0.7571,0.8644
247.6223542690277,2020-12-31-20:18:13,89762,43612,23457929,1657,0.673,0.9819,0.7986,0.8603
258.03421568870544,2020-12-31-20:18:24,90267,44527,23457014,1152,0.6697,0.9874,0.7981,0.8556
268.39615178108215,2020-12-31-20:18:34,90357,44765,23456776,1062,0.6687,0.9884,0.7977,0.8514
278.79976511001587,2020-12-31-20:18:44,90063,42835,23458706,1356,0.6777,0.9852,0.803,0.8477
289.17883491516113,2020-12-31-20:18:55,90162,48821,23452720,1257,0.6487,0.9863,0.7826,0.8441
299.5189747810364,2020-12-31-20:19:05,89592,43862,23457679,1827,0.6713,0.98,0.7968,0.8406
309.98133635520935,2020-12-31-20:19:16,90036,43604,23457937,1383,0.6737,0.9849,0.8001,0.8356
320.4121835231781,2020-12-31-20:19:26,90200,44015,23457526,1219,0.6721,0.9867,0.7995,0.831
330.7599494457245,2020-12-31-20:19:36,90449,40063,23461478,970,0.693,0.9894,0.8151,0.8255
341.1183602809906,2020-12-31-20:19:47,90255,34151,23467390,1164,0.7255,0.9873,0.8364,0.8205
351.5526659488678,2020-12-31-20:19:57,90585,37031,23464510,834,0.7098,0.9909,0.8271,0.8158
362.01352763175964,2020-12-31-20:20:08,90431,32926,23468615,988,0.7331,0.9892,0.8421,0.8108
372.43355321884155,2020-12-31-20:20:18,90404,30427,23471114,1015,0.7482,0.9889,0.8519,0.8056
382.89985871315,2020-12-31-20:20:29,90519,30851,23470690,900,0.7458,0.9902,0.8508,0.8006
393.32252311706543,2020-12-31-20:20:39,90384,28537,23473004,1035,0.76,0.9887,0.8594,0.7955
403.7257447242737,2020-12-31-20:20:49,90680,32549,23468992,739,0.7359,0.9919,0.8449,0.7909
414.1558301448822,2020-12-31-20:21:00,90377,26381,23475160,1042,0.7741,0.9886,0.8683,0.785
424.51197576522827,2020-12-31-20:21:10,90677,29827,23471714,742,0.7525,0.9919,0.8558,0.7799
434.9095766544342,2020-12-31-20:21:21,89910,24519,23477022,1509,0.7857,0.9835,0.8736,0.7754
445.35684514045715,2020-12-31-20:21:31,90633,32749,23468792,786,0.7346,0.9914,0.8439,0.7703
455.72133111953735,2020-12-31-20:21:41,89971,24649,23476892,1448,0.785,0.9842,0.8733,0.7644
466.1563985347748,2020-12-31-20:21:52,90502,32469,23469072,917,0.736,0.99,0.8443,0.7599
476.5710942745209,2020-12-31-20:22:02,89604,23316,23478225,1815,0.7935,0.9801,0.877,0.7541
486.9354639053345,2020-12-31-20:22:13,90447,27022,23474519,972,0.77,0.9894,0.866,0.7477
497.35831928253174,2020-12-31-20:22:23,90259,25595,23475946,1160,0.7791,0.9873,0.8709,0.7418
507.8109874725342,2020-12-31-20:22:33,89942,24032,23477509,1477,0.7891,0.9838,0.8758,0.7363
518.2059011459351,2020-12-31-20:22:44,90578,25489,23476052,841,0.7804,0.9908,0.8731,0.729
528.614095211029,2020-12-31-20:22:54,89761,19414,23482127,1658,0.8222,0.9819,0.895,0.7233
538.9405138492584,2020-12-31-20:23:05,90455,22824,23478717,964,0.7985,0.9895,0.8838,0.7165
549.3781275749207,2020-12-31-20:23:15,90255,18677,23482864,1164,0.8285,0.9873,0.901,0.7098
559.821573972702,2020-12-31-20:23:26,90448,19385,23482156,971,0.8235,0.9894,0.8989,0.7029
570.2219460010529,2020-12-31-20:23:36,90485,19376,23482165,934,0.8236,0.9898,0.8991,0.696
580.637748003006,2020-12-31-20:23:46,89931,16669,23484872,1488,0.8436,0.9837,0.9083,0.69
591.0436866283417,2020-12-31-20:23:57,90494,21997,23479544,925,0.8045,0.9899,0.8876,0.6843
601.3951895236969,2020-12-31-20:24:07,89780,15628,23485913,1639,0.8517,0.9821,0.9123,0.677
611.7854180335999,2020-12-31-20:24:17,90523,20024,23481517,896,0.8189,0.9902,0.8964,0.6699
622.1691510677338,2020-12-31-20:24:28,89973,15543,23485998,1446,0.8527,0.9842,0.9137,0.6626
632.5265164375305,2020-12-31-20:24:38,89846,17234,23484307,1573,0.8391,0.9828,0.9053,0.6576
642.9240565299988,2020-12-31-20:24:49,90252,16612,23484929,1167,0.8446,0.9872,0.9103,0.6487
653.3102469444275,2020-12-31-20:24:59,90163,14754,23486787,1256,0.8594,0.9863,0.9185,0.6407
663.7527194023132,2020-12-31-20:25:09,90071,14314,23487227,1348,0.8629,0.9853,0.92,0.6337
674.1121728420258,2020-12-31-20:25:20,90293,14744,23486797,1126,0.8596,0.9877,0.9192,0.626
684.5861082077026,2020-12-31-20:25:30,90018,13520,23488021,1401,0.8694,0.9847,0.9235,0.6194
695.0226130485535,2020-12-31-20:25:41,90347,13070,23488471,1072,0.8736,0.9883,0.9274,0.611
705.3694775104523,2020-12-31-20:25:51,90244,11441,23490100,1175,0.8875,0.9871,0.9347,0.602
715.7705895900726,2020-12-31-20:26:01,90306,10538,23491003,1113,0.8955,0.9878,0.9394,0.5941
726.1212646961212,2020-12-31-20:26:12,90417,10891,23490650,1002,0.8925,0.989,0.9383,0.5862
736.5986659526825,2020-12-31-20:26:22,90222,11235,23490306,1197,0.8893,0.9869,0.9355,0.5796
747.0075161457062,2020-12-31-20:26:33,90103,9674,23491867,1316,0.903,0.9856,0.9425,0.5712
757.386253118515,2020-12-31-20:26:43,90329,10092,23491449,1090,0.8995,0.9881,0.9417,0.5632
767.7332367897034,2020-12-31-20:26:53,90515,9566,23491975,904,0.9044,0.9901,0.9453,0.5545
778.1424720287323,2020-12-31-20:27:04,90247,8020,23493521,1172,0.9184,0.9872,0.9515,0.5467
788.5803248882294,2020-12-31-20:27:14,90362,8343,23493198,1057,0.9155,0.9884,0.9506,0.5382
798.9411933422089,2020-12-31-20:27:25,90509,8778,23492763,910,0.9116,0.99,0.9492,0.5307
809.3249797821045,2020-12-31-20:27:35,90186,6946,23494595,1233,0.9285,0.9865,0.9566,0.5217
819.7169480323792,2020-12-31-20:27:45,90456,7623,23493918,963,0.9223,0.9895,0.9547,0.5141
830.1764302253723,2020-12-31-20:27:56,90496,7837,23493704,923,0.9203,0.9899,0.9538,0.5065
840.6066598892212,2020-12-31-20:28:06,90408,7484,23494057,1011,0.9235,0.9889,0.9551,0.499
850.9368772506714,2020-12-31-20:28:17,90336,6729,23494812,1083,0.9307,0.9882,0.9586,0.4913
861.2813320159912,2020-12-31-20:28:27,90072,6669,23494872,1347,0.9311,0.9853,0.9574,0.4843
